+8.08000E+2	+1.46393E-1	+4.72992E-2	+5.95504E-2
+8.10000E+2	+1.44196E-1	+4.93796E-2	+6.25832E-2
+8.12000E+2	+1.47842E-1	+5.12981E-2	+6.58218E-2
+8.14000E+2	+1.48621E-1	+5.45491E-2	+7.07596E-2
+8.16000E+2	+1.73370E-1	+5.85024E-2	+7.58844E-2
+8.18000E+2	+1.70319E-1	+6.24899E-2	+8.27073E-2
+8.20000E+2	+1.77032E-1	+6.78222E-2	+9.09297E-2
+8.22000E+2	+1.90994E-1	+7.55864E-2	+1.02390E-1
+8.24000E+2	+1.96716E-1	+8.53147E-2	+1.16535E-1
+8.26000E+2	+2.14218E-1	+9.67079E-2	+1.33282E-1
+8.28000E+2	+2.43057E-1	+1.14490E-1	+1.58631E-1
+8.30000E+2	+2.82928E-1	+1.37547E-1	+1.91949E-1
+8.32000E+2	+3.08960E-1	+1.63536E-1	+2.28948E-1
+8.34000E+2	+3.49915E-1	+1.88477E-1	+2.64743E-1
+8.36000E+2	+3.83469E-1	+2.19106E-1	+3.07299E-1
+8.38000E+2	+4.36615E-1	+2.50490E-1	+3.52781E-1
+8.40000E+2	+4.59351E-1	+2.62158E-1	+3.68910E-1
+8.42000E+2	+4.51569E-1	+2.58365E-1	+3.63384E-1
+8.44000E+2	+4.34860E-1	+2.43333E-1	+3.42720E-1
+8.46000E+2	+4.00955E-1	+2.28758E-1	+3.21491E-1
+8.48000E+2	+3.74100E-1	+2.10425E-1	+2.95822E-1
+8.50000E+2	+3.54156E-1	+1.93691E-1	+2.71693E-1
+8.52000E+2	+3.35373E-1	+1.81534E-1	+2.54036E-1
+8.54000E+2	+3.28476E-1	+1.73785E-1	+2.43823E-1
+8.56000E+2	+3.20450E-1	+1.69326E-1	+2.36473E-1
+8.58000E+2	+3.19946E-1	+1.65894E-1	+2.32301E-1
+8.60000E+2	+3.19031E-1	+1.64282E-1	+2.29806E-1
+8.62000E+2	+3.12378E-1	+1.60768E-1	+2.25274E-1
+8.64000E+2	+3.06503E-1	+1.56807E-1	+2.19503E-1
+8.66000E+2	+3.07571E-1	+1.54678E-1	+2.16443E-1
+8.68000E+2	+3.07114E-1	+1.55231E-1	+2.16982E-1
+8.70000E+2	+3.15109E-1	+1.59237E-1	+2.23081E-1
+8.72000E+2	+3.11981E-1	+1.61594E-1	+2.26142E-1
+8.74000E+2	+3.17429E-1	+1.66785E-1	+2.33460E-1
+8.76000E+2	+3.24921E-1	+1.71407E-1	+2.40498E-1
+8.78000E+2	+3.20526E-1	+1.73072E-1	+2.42323E-1
+8.80000E+2	+3.24020E-1	+1.71427E-1	+2.39123E-1
+8.82000E+2	+3.33862E-1	+1.72772E-1	+2.42420E-1
+8.84000E+2	+3.18161E-1	+1.66615E-1	+2.32993E-1
+8.86000E+2	+2.94327E-1	+1.52594E-1	+2.13567E-1
+8.88000E+2	+2.75665E-1	+1.33058E-1	+1.84909E-1
+8.90000E+2	+2.80670E-1	+1.41413E-1	+1.97575E-1
+8.92000E+2	+3.40698E-1	+1.81617E-1	+2.54004E-1
+8.94000E+2	+3.95599E-1	+2.24896E-1	+3.15769E-1
+8.96000E+2	+4.36142E-1	+2.52554E-1	+3.52031E-1
+8.98000E+2	+4.86893E-1	+2.83784E-1	+4.00149E-1
+9.00000E+2	+5.33798E-1	+3.23886E-1	+4.56999E-1
+9.02000E+2	+5.97733E-1	+3.63824E-1	+5.13625E-1
+9.04000E+2	+6.26923E-1	+3.81579E-1	+5.38771E-1
+9.06000E+2	+5.85770E-1	+3.54698E-1	+4.99855E-1
+9.08000E+2	+4.88785E-1	+2.87273E-1	+4.05080E-1
+9.10000E+2	+3.92960E-1	+2.24500E-1	+3.15830E-1
+9.12000E+2	+3.29102E-1	+1.78237E-1	+2.50213E-1
+9.14000E+2	+2.94754E-1	+1.45138E-1	+2.02172E-1
+9.16000E+2	+2.59811E-1	+1.21859E-1	+1.69079E-1
+9.18000E+2	+2.35245E-1	+1.09632E-1	+1.51252E-1
+9.20000E+2	+2.39975E-1	+1.10436E-1	+1.52804E-1
+9.22000E+2	+2.53387E-1	+1.21557E-1	+1.69036E-1
+9.24000E+2	+2.87430E-1	+1.42665E-1	+1.99214E-1
+9.26000E+2	+3.42331E-1	+1.75678E-1	+2.46491E-1
+9.28000E+2	+3.89114E-1	+2.14974E-1	+3.01790E-1
+9.30000E+2	+4.38293E-1	+2.54390E-1	+3.58444E-1
+9.32000E+2	+5.00992E-1	+2.96808E-1	+4.17830E-1
+9.34000E+2	+5.27954E-1	+3.20378E-1	+4.52023E-1
+9.36000E+2	+5.36392E-1	+3.22578E-1	+4.54906E-1
